nccKeywordId,keyword,customerId,nccAdgroupId,nccCampaignId,userLock,inspectStatus,bidAmt,useGroupBidAmt,delFlag,regTm,editTm,status,statusReason,nccQi
nkw-m001-01-000001319753493,초박형콘돔추천,829946,grp-m001-01-000001244269571,cmp-m001-01-000000042808876,"{'pc': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}, 'mobile': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}}",False,APPROVED,440,False,False,2014-09-15T04:54:30.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319776436,약국콘돔,829946,grp-m001-01-000001244269571,cmp-m001-01-000000042808876,"{'pc': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}, 'mobile': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}}",False,APPROVED,310,False,False,2014-09-15T05:03:50.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319776450,콘돔파는곳,829946,grp-m001-01-000001244269571,cmp-m001-01-000000042808876,"{'pc': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}, 'mobile': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}}",False,APPROVED,540,False,False,2014-09-15T05:03:50.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319776451,콘돔판매,829946,grp-m001-01-000001244269571,cmp-m001-01-000000042808876,"{'pc': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}, 'mobile': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}}",False,APPROVED,750,False,False,2014-09-15T05:03:50.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319792960,소형콘돔,829946,grp-m001-01-000001244269571,cmp-m001-01-000000042808876,"{'pc': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}, 'mobile': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}}",False,APPROVED,480,False,False,2014-09-15T05:16:38.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319792962,작은콘돔,829946,grp-m001-01-000001244269571,cmp-m001-01-000000042808876,"{'pc': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}, 'mobile': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}}",False,APPROVED,750,False,False,2014-09-15T05:16:38.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319822158,딸기향콘돔,829946,grp-m001-01-000001244269571,cmp-m001-01-000000042808876,"{'pc': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}, 'mobile': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}}",False,APPROVED,800,False,False,2014-09-15T05:53:33.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001353874862,콘돔사이즈,829946,grp-m001-01-000001244269571,cmp-m001-01-000000042808876,"{'pc': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}, 'mobile': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}}",False,APPROVED,330,False,False,2014-10-19T08:17:33.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001353874867,콘돔구매,829946,grp-m001-01-000001244269571,cmp-m001-01-000000042808876,"{'pc': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}, 'mobile': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}}",False,APPROVED,570,False,False,2014-10-19T08:17:33.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001353874868,콘돔종류,829946,grp-m001-01-000001244269571,cmp-m001-01-000000042808876,"{'pc': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}, 'mobile': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}}",False,APPROVED,480,False,False,2014-10-19T08:17:33.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001353874869,콘돔구입,829946,grp-m001-01-000001244269571,cmp-m001-01-000000042808876,"{'pc': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}, 'mobile': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}}",False,APPROVED,480,False,False,2014-10-19T08:17:33.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001353874870,콘돔가격,829946,grp-m001-01-000001244269571,cmp-m001-01-000000042808876,"{'pc': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}, 'mobile': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}}",False,APPROVED,480,False,False,2014-10-19T08:17:33.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001353874898,피임도구,829946,grp-m001-01-000001244269571,cmp-m001-01-000000042808876,"{'pc': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}, 'mobile': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}}",False,APPROVED,540,False,False,2014-10-19T08:17:34.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001353875258,콘돔두께,829946,grp-m001-01-000001244269571,cmp-m001-01-000000042808876,"{'pc': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}, 'mobile': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}}",False,APPROVED,250,False,False,2014-10-19T08:19:45.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001355754276,콘돔케이스,829946,grp-m001-01-000001244269571,cmp-m001-01-000000042808876,"{'pc': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}, 'mobile': {'final': 'http://xshy.kr/okname/', 'punyCode': 'http://xshy.kr/okname/'}}",False,APPROVED,330,False,False,2014-10-21T05:05:24.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000002048236288,듀렉스필울트라씬,829946,grp-m001-01-000001244269571,cmp-m001-01-000000042808876,"{'pc': {'final': 'http://xshy.kr', 'punyCode': 'http://xshy.kr'}, 'mobile': {'final': 'http://xshy.kr', 'punyCode': 'http://xshy.kr'}}",False,APPROVED,100,False,False,2016-03-30T05:00:50.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000002048236289,필울트라씬,829946,grp-m001-01-000001244269571,cmp-m001-01-000000042808876,"{'pc': {'final': 'http://xshy.kr', 'punyCode': 'http://xshy.kr'}, 'mobile': {'final': 'http://xshy.kr', 'punyCode': 'http://xshy.kr'}}",False,APPROVED,70,False,False,2016-03-30T05:00:50.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319381180,동국물산,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,180,False,False,2014-09-15T00:31:46.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319381181,동국물산콘돔,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,150,False,False,2014-09-15T00:31:46.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319405123,리얼핏,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,310,False,False,2014-09-15T01:33:23.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319434988,유니더스푸시켓,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319434989,유니더스푸시캣,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,90,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319434990,UNIDUS,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,130,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319434991,유니더스애니멀,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319434993,유니더스에니멀,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319434994,유니더스타이거,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,310,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319434995,리얼터치,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,220,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319434996,스킨텍스,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319434997,유니더스운수대통,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319434998,유니더스골드링,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,100,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319434999,다이아텍스,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319435000,유니더스버터플라이,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319435002,유니더스보디가드,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,130,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319435003,유니더스유니콘,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,90,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319435004,유니더스지브라,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319435005,유니더스제브라,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319435006,유니더스카멜레온,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319435008,유니더스터치,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319435009,톱텍스,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319435010,유니더스펭귄,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,180,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319435011,유니더스ABC,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T01:54:49.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319466373,카렉스콘돔,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,310,False,False,2014-09-15T02:16:55.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319466374,센스도티드,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T02:16:55.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319466376,엔시토슈퍼도티드,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,90,False,False,2014-09-15T02:16:55.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319466378,카렉스컬러플레이버,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T02:16:55.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319466380,엔시토리브드,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,140,False,False,2014-09-15T02:16:55.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319466381,엔시토울트라씬,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,90,False,False,2014-09-15T02:16:55.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319466382,이토스도티드,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,180,False,False,2014-09-15T02:16:55.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319466383,이토스컬러플레이버,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,110,False,False,2014-09-15T02:16:55.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319467170,센시토스플러스,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T02:17:44.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319520006,한국라텍스콘돔,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,310,False,False,2014-09-15T02:48:20.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319520008,한국라텍스발렌타인,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,220,False,False,2014-09-15T02:48:20.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319520009,코로넷도트,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T02:48:20.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319520010,코로넷돗트,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T02:48:20.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319520011,코로넷스파이럴,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T02:48:20.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319520012,코로넷울트라씬,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,90,False,False,2014-09-15T02:48:20.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319520014,코로넷포티나인,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,130,False,False,2014-09-15T02:48:20.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319520015,코로넷플레인,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T02:48:20.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319520016,한국라텍스코로넷,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T02:48:20.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319520019,퍼펙트제로,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,140,False,False,2014-09-15T02:48:20.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001355754271,ENSITO,829946,grp-m001-01-000001319381180,cmp-m002-01-000000042808876,False,APPROVED,250,False,False,2014-10-21T05:05:24.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319383918,사가미,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,800,False,False,2014-09-15T00:53:18.000Z,2016-07-21T01:22:06.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319383920,사가미002,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,570,False,False,2014-09-15T00:53:18.000Z,2017-02-02T04:22:06.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319383921,사가미오리지널,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,500,False,False,2014-09-15T00:53:18.000Z,2017-02-02T04:22:06.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319383922,사가미오리지날,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,520,False,False,2014-09-15T00:53:18.000Z,2017-02-02T04:22:06.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319383925,사가미콘돔,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,400,False,False,2014-09-15T00:53:18.000Z,2017-02-02T04:22:06.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319405103,오카모토,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,790,False,False,2014-09-15T01:33:23.000Z,2016-07-21T01:22:43.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319405106,오카모토콘돔,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,600,False,False,2014-09-15T01:33:23.000Z,2016-07-21T00:57:17.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319405113,오카모토003,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,600,False,False,2014-09-15T01:33:23.000Z,2016-07-21T00:57:17.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319405125,오카모토리얼핏,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,170,False,False,2014-09-15T01:33:23.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319466371,카렉스,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,100,False,False,2014-09-15T02:16:55.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319474489,플레이보이,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,180,False,False,2014-09-15T02:23:57.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 3}
nkw-m001-01-000001319474552,플레이보이콘돔,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,250,False,False,2014-09-15T02:24:01.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319516281,후지라텍스,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,170,False,False,2014-09-15T02:44:51.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319776437,일본콘돔,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,190,False,False,2014-09-15T05:03:50.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319802662,사가미익스트림,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,200,False,False,2014-09-15T05:32:17.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319810215,하이드로,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,210,False,False,2014-09-15T05:38:43.000Z,2017-08-23T09:04:00.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319810600,오카모토0.02,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,80,False,False,2014-09-15T05:38:48.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319813118,스킨레스2000,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,450,False,False,2014-09-15T05:42:28.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319813119,스킨레스3000,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,670,False,False,2014-09-15T05:42:28.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319813126,스킨레스,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,320,False,False,2014-09-15T05:42:28.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001353874886,듀렉스,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,800,False,False,2014-10-19T08:17:34.000Z,2016-07-21T01:18:23.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 3}
nkw-m001-01-000001353874887,DUREX,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,140,False,False,2014-10-19T08:17:34.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001353874888,듀렉스콘돔,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,750,False,False,2014-10-19T08:17:34.000Z,2016-07-21T01:21:48.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001353874890,듀렉스페더라이트,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,350,False,False,2014-10-19T08:17:34.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001353874895,듀렉스페더라이트울트라,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,210,False,False,2014-10-19T08:17:34.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001355754268,오카모토0.03,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,150,False,False,2014-10-21T05:05:24.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001355754270,오카모토스킨레스,829946,grp-m001-01-000001319383918,cmp-m002-01-000000042808876,False,APPROVED,230,False,False,2014-10-21T05:05:24.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319383919,SAGAMI,829946,grp-m001-01-000001319383919,cmp-m002-01-000000042808876,False,APPROVED,180,False,False,2014-09-15T00:53:18.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319383923,SAGAMI002,829946,grp-m001-01-000001319383919,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T00:53:18.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319383924,SAGAMIORIGINAL,829946,grp-m001-01-000001319383919,cmp-m002-01-000000042808876,False,APPROVED,270,False,False,2014-09-15T00:53:18.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319405108,OKAMOTO,829946,grp-m001-01-000001319383919,cmp-m002-01-000000042808876,False,APPROVED,310,False,False,2014-09-15T01:33:23.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319405111,0.03콘돔,829946,grp-m001-01-000001319383919,cmp-m002-01-000000042808876,False,APPROVED,130,False,False,2014-09-15T01:33:23.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319405117,003오카모토,829946,grp-m001-01-000001319383919,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T01:33:23.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319405119,003RF,829946,grp-m001-01-000001319383919,cmp-m002-01-000000042808876,False,APPROVED,310,False,False,2014-09-15T01:33:23.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319405120,003리얼핏,829946,grp-m001-01-000001319383919,cmp-m002-01-000000042808876,False,APPROVED,660,False,False,2014-09-15T01:33:23.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319405121,OKAMOTO003,829946,grp-m001-01-000001319383919,cmp-m002-01-000000042808876,False,APPROVED,290,False,False,2014-09-15T01:33:23.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319405122,003OKAMOTO,829946,grp-m001-01-000001319383919,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T01:33:23.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319405124,오카모토003RF,829946,grp-m001-01-000001319383919,cmp-m002-01-000000042808876,False,APPROVED,250,False,False,2014-09-15T01:33:23.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319405128,오카모토제로제로쓰리,829946,grp-m001-01-000001319383919,cmp-m002-01-000000042808876,False,APPROVED,310,False,False,2014-09-15T01:33:23.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319405130,제로제로쓰리,829946,grp-m001-01-000001319383919,cmp-m002-01-000000042808876,False,APPROVED,310,False,False,2014-09-15T01:33:23.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319474504,플레이보이울트라씬,829946,grp-m001-01-000001319383919,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T02:23:58.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
nkw-m001-01-000001319474531,플레이보이3IN1,829946,grp-m001-01-000001319383919,cmp-m002-01-000000042808876,False,APPROVED,70,False,False,2014-09-15T02:24:00.000Z,ELIGIBLE,ELIGIBLE,{'qiGrade': 4}
