date,id,R,F,M,r_grade,f_grade,m_grade,rfm_index,group
2023-03-02,12762673@n,70,1,20420.0,3,1,1,1.024466792200526,new
2023-03-02,127732071@n,55,1,38800.0,3,1,1,1.024466792200526,new
2023-03-02,127760245@n,40,3,87400.0,4,3,2,2.357639849457809,ROYAL
2023-03-02,127853862@n,59,1,15338.0,3,1,1,1.024466792200526,new
2023-03-02,12787544@n,66,1,15500.0,3,1,1,1.024466792200526,new
2023-03-02,12801917@n,64,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,12812256@n,67,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,128178833@n,160,1,82900.0,1,1,2,1.6545935466424546,esc
2023-03-02,128199981@n,59,1,15500.0,3,1,1,1.024466792200526,new
2023-03-02,1282365@n,66,1,33500.0,3,1,1,1.024466792200526,new
2023-03-02,128237047@n,85,1,40900.0,3,1,1,1.024466792200526,new
2023-03-02,128360612@n,91,1,14900.0,3,1,1,1.024466792200526,new
2023-03-02,128510015@n,135,1,98000.0,2,1,2,1.6668269427427176,esc
2023-03-02,128577512@n,59,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,128579950@n,27,1,72800.0,4,1,2,1.6912937349432435,new
2023-03-02,12862970@n,11,2,77746.0,4,2,2,2.024466792200526,new
2023-03-02,12872360@n,199,1,137500.0,1,1,3,2.309187093284909,esc-VIP
2023-03-02,129153686@n,22,1,40500.0,4,1,1,1.0367001883007891,new
2023-03-02,1291596@n,108,1,10700.0,2,1,1,1.012233396100263,esc
2023-03-02,12924511@n,135,2,64669.0,2,2,2,2.0,esc
2023-03-02,12944663@n,26,2,86700.0,4,2,2,2.024466792200526,new
2023-03-02,129503690@n,177,1,40900.0,1,1,1,1.0,esc
2023-03-02,1296182595@g,37,1,36900.0,4,1,1,1.0367001883007891,new
2023-03-02,12977653@n,68,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,12978463@n,87,1,17900.0,3,1,1,1.024466792200526,new
2023-03-02,12979359@n,9,1,44800.0,4,1,1,1.0367001883007891,new
2023-03-02,129930444@n,8,2,68800.0,4,2,2,2.024466792200526,new
2023-03-02,129931348@n,36,1,25500.0,4,1,1,1.0367001883007891,new
2023-03-02,130228836@n,195,1,40900.0,1,1,1,1.0,esc
2023-03-02,13036152@n,7,1,35900.0,4,1,1,1.0367001883007891,new
2023-03-02,130403324@n,75,1,22600.0,3,1,1,1.024466792200526,new
2023-03-02,130426517@n,198,1,14500.0,1,1,1,1.0,esc
2023-03-02,130492675@n,13,1,87100.0,4,1,2,1.6912937349432435,new
2023-03-02,130506962@n,65,1,16500.0,3,1,1,1.024466792200526,new
2023-03-02,1306241323@g,2,1,29900.0,4,1,1,1.0367001883007891,new
2023-03-02,13067452@n,143,1,38800.0,2,1,1,1.012233396100263,esc
2023-03-02,13070093@n,99,2,57800.0,2,2,2,2.0,esc
2023-03-02,13079960@n,121,1,15900.0,2,1,1,1.012233396100263,esc
2023-03-02,13089176@n,61,1,80655.0,3,1,2,1.6790603388429806,new
2023-03-02,130981262@n,127,1,34700.0,2,1,1,1.012233396100263,esc
2023-03-02,131000296@n,135,1,37900.0,2,1,1,1.012233396100263,esc
2023-03-02,13104793@n,204,1,73400.0,1,1,2,1.6545935466424546,esc
2023-03-02,131089228@n,171,1,28900.0,1,1,1,1.0,esc
2023-03-02,13112082@n,38,1,33800.0,4,1,1,1.0367001883007891,new
2023-03-02,13115229@n,20,1,36900.0,4,1,1,1.0367001883007891,new
2023-03-02,131174876@n,42,2,82800.0,4,2,2,2.024466792200526,new
2023-03-02,131219623@n,47,2,58800.0,3,2,2,2.012233396100263,new
2023-03-02,13139466@n,105,1,12900.0,2,1,1,1.012233396100263,esc
2023-03-02,13148804@n,158,1,31289.0,1,1,1,1.0,esc
2023-03-02,131517427@n,56,1,136295.0,3,1,3,2.333653885485435,semi-VIP
2023-03-02,131615094@n,55,1,16900.0,3,1,1,1.024466792200526,new
2023-03-02,131664504@n,64,2,70900.0,3,2,2,2.012233396100263,new
2023-03-02,131666095@n,65,1,40700.0,3,1,1,1.024466792200526,new
2023-03-02,13177466@n,57,1,30768.0,3,1,1,1.024466792200526,new
2023-03-02,131794781@n,112,1,36000.0,2,1,1,1.012233396100263,esc
2023-03-02,13180461@n,189,1,29300.0,1,1,1,1.0,esc
2023-03-02,131818207@n,18,1,148000.0,4,1,3,2.345887281585698,semi-VIP
2023-03-02,131819295@n,118,1,10700.0,2,1,1,1.012233396100263,esc
2023-03-02,13206909@n,71,1,58100.0,3,1,2,1.6790603388429806,new
2023-03-02,1320859@n,149,1,40900.0,1,1,1,1.0,esc
2023-03-02,132129579@n,134,1,38900.0,2,1,1,1.012233396100263,esc
2023-03-02,13215815@n,155,1,16900.0,1,1,1,1.0,esc
2023-03-02,132273001@n,23,1,9900.0,4,1,1,1.0367001883007891,new
2023-03-02,13228333@n,23,2,75400.0,4,2,2,2.024466792200526,new
2023-03-02,13231940@n,85,1,30900.0,3,1,1,1.024466792200526,new
2023-03-02,13249153@n,119,1,24800.0,2,1,1,1.012233396100263,esc
2023-03-02,132512490@n,94,1,12900.0,3,1,1,1.024466792200526,new
2023-03-02,132571693@n,185,1,40900.0,1,1,1,1.0,esc
2023-03-02,132582498@n,124,1,92600.0,2,1,2,1.6668269427427176,esc
2023-03-02,13258611@n,51,1,14900.0,3,1,1,1.024466792200526,new
2023-03-02,132637475@n,73,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,13264260@n,142,1,39739.0,2,1,1,1.012233396100263,esc
2023-03-02,132658364@n,117,1,35815.0,2,1,1,1.012233396100263,esc
2023-03-02,13268630@n,114,1,50800.0,2,1,1,1.012233396100263,esc
2023-03-02,132763414@n,125,1,31900.0,2,1,1,1.012233396100263,esc
2023-03-02,13286210@n,78,1,48800.0,3,1,1,1.024466792200526,new
2023-03-02,132899084@n,145,1,40000.0,2,1,1,1.012233396100263,esc
2023-03-02,133052998@n,37,1,146976.0,4,1,3,2.345887281585698,semi-VIP
2023-03-02,133157991@n,21,1,20100.0,4,1,1,1.0367001883007891,new
2023-03-02,13316800@n,115,1,37900.0,2,1,1,1.012233396100263,esc
2023-03-02,13322127@n,83,1,41900.0,3,1,1,1.024466792200526,new
2023-03-02,133254257@n,50,1,40900.0,3,1,1,1.024466792200526,new
2023-03-02,133398180@n,112,1,24100.0,2,1,1,1.012233396100263,esc
2023-03-02,13352903@n,91,2,202400.0,3,2,3,2.6668269427427176,semi-VIP
2023-03-02,133542523@n,107,1,24000.0,2,1,1,1.012233396100263,esc
2023-03-02,133558420@n,146,1,16900.0,2,1,1,1.012233396100263,esc
2023-03-02,13373748@n,73,1,110065.0,3,1,3,2.333653885485435,semi-VIP
2023-03-02,13396262@n,102,1,47800.0,2,1,1,1.012233396100263,esc
2023-03-02,133993247@n,96,1,37900.0,2,1,1,1.012233396100263,esc
2023-03-02,134006420@n,70,1,112500.0,3,1,3,2.333653885485435,semi-VIP
2023-03-02,134064946@n,97,2,26300.0,2,2,1,1.3454064533575456,esc
2023-03-02,134272839@n,16,1,33900.0,4,1,1,1.0367001883007891,new
2023-03-02,13428427@n,26,2,32800.0,4,2,1,1.3698732455580716,new
2023-03-02,134485321@n,71,1,36400.0,3,1,1,1.024466792200526,new
2023-03-02,13471831@n,103,1,40793.0,2,1,1,1.012233396100263,esc
2023-03-02,134843809@n,186,1,40900.0,1,1,1,1.0,esc
2023-03-02,134885197@n,86,1,94000.0,3,1,2,1.6790603388429806,new
2023-03-02,134917272@n,63,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,134954383@n,47,3,103400.0,3,3,2,2.345406453357546,ROYAL
2023-03-02,135059895@n,108,1,23600.0,2,1,1,1.012233396100263,esc
2023-03-02,135067811@n,176,1,50700.0,1,1,1,1.0,esc
2023-03-02,135121187@n,35,1,34400.0,4,1,1,1.0367001883007891,new
2023-03-02,135204579@n,113,1,23000.0,2,1,1,1.012233396100263,esc
2023-03-02,135270031@n,176,1,64381.0,1,1,2,1.6545935466424546,esc
2023-03-02,13528750@n,67,1,25300.0,3,1,1,1.024466792200526,new
2023-03-02,13531558@n,67,1,23200.0,3,1,1,1.024466792200526,new
2023-03-02,13532632@n,153,1,48800.0,1,1,1,1.0,esc
2023-03-02,135365436@n,135,1,31900.0,2,1,1,1.012233396100263,esc
2023-03-02,135459836@n,36,2,40700.0,4,2,1,1.3698732455580716,new
2023-03-02,135519178@n,140,2,76200.0,2,2,2,2.0,esc
2023-03-02,135557535@n,124,1,142908.0,2,1,3,2.3214204893851718,esc-VIP
2023-03-02,13570528@n,12,1,12900.0,4,1,1,1.0367001883007891,new
2023-03-02,135842414@n,116,1,23000.0,2,1,1,1.012233396100263,esc
2023-03-02,13586854@n,161,2,52300.0,1,2,2,1.987766603899737,esc
2023-03-02,135878494@n,204,1,35000.0,1,1,1,1.0,esc
2023-03-02,135910701@n,119,1,107600.0,2,1,3,2.3214204893851718,esc-VIP
2023-03-02,135995245@n,75,3,72000.0,3,3,2,2.345406453357546,ROYAL
2023-03-02,13600101@n,77,1,31730.0,3,1,1,1.024466792200526,new
2023-03-02,136161768@n,15,1,37900.0,4,1,1,1.0367001883007891,new
2023-03-02,13616852@n,69,1,110065.0,3,1,3,2.333653885485435,semi-VIP
2023-03-02,13620975@n,14,1,29900.0,4,1,1,1.0367001883007891,new
2023-03-02,13626843@n,182,1,41900.0,1,1,1,1.0,esc
2023-03-02,136289529@n,151,1,40900.0,1,1,1,1.0,esc
2023-03-02,1363376@n,120,1,11700.0,2,1,1,1.012233396100263,esc
2023-03-02,136464338@n,119,1,35900.0,2,1,1,1.012233396100263,esc
2023-03-02,136537678@n,162,1,15239.0,1,1,1,1.0,esc
2023-03-02,13655928@n,155,1,50500.0,1,1,1,1.0,esc
2023-03-02,13660401@n,6,1,28000.0,4,1,1,1.0367001883007891,new
2023-03-02,136614726@n,57,2,125100.0,3,2,3,2.6668269427427176,semi-VIP
2023-03-02,136669728@n,10,1,48800.0,4,1,1,1.0367001883007891,new
2023-03-02,13673706@n,170,1,14900.0,1,1,1,1.0,esc
2023-03-02,13679574@n,66,2,100300.0,3,2,2,2.012233396100263,new
2023-03-02,136855625@n,184,1,49598.0,1,1,1,1.0,esc
2023-03-02,13690766@n,145,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,137020848@n,117,2,51636.0,2,2,2,2.0,esc
2023-03-02,137044510@n,203,1,40000.0,1,1,1,1.0,esc
2023-03-02,13713616@n,51,1,52700.0,3,1,2,1.6790603388429806,new
2023-03-02,13714366@n,68,1,27400.0,3,1,1,1.024466792200526,new
2023-03-02,13727967@n,28,1,40691.0,4,1,1,1.0367001883007891,new
2023-03-02,137447813@n,80,1,38350.0,3,1,1,1.024466792200526,new
2023-03-02,137483021@n,76,1,81300.0,3,1,2,1.6790603388429806,new
2023-03-02,137501497@n,184,1,38739.0,1,1,1,1.0,esc
2023-03-02,137530112@n,76,1,103300.0,3,1,2,1.6790603388429806,new
2023-03-02,137535711@n,163,1,40900.0,1,1,1,1.0,esc
2023-03-02,13755125@n,183,1,38900.0,1,1,1,1.0,esc
2023-03-02,13768736@n,183,1,40000.0,1,1,1,1.0,esc
2023-03-02,13783616@n,120,1,49800.0,2,1,1,1.012233396100263,esc
2023-03-02,1378459@n,50,1,32900.0,3,1,1,1.024466792200526,new
2023-03-02,138056988@n,66,2,81100.0,3,2,2,2.012233396100263,new
2023-03-02,13810166@n,74,1,15500.0,3,1,1,1.024466792200526,new
2023-03-02,13810583@n,128,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,138220053@n,120,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,138279308@n,131,1,31900.0,2,1,1,1.012233396100263,esc
2023-03-02,13839364@n,62,1,31400.0,3,1,1,1.024466792200526,new
2023-03-02,13861177@n,64,1,15500.0,3,1,1,1.024466792200526,new
2023-03-02,138618657@n,114,1,11700.0,2,1,1,1.012233396100263,esc
2023-03-02,13869810@n,68,1,78720.0,3,1,2,1.6790603388429806,new
2023-03-02,13874854@n,24,3,46200.0,4,3,1,1.7030463028153542,ROYAL
2023-03-02,13876323@n,63,1,60200.0,3,1,2,1.6790603388429806,new
2023-03-02,13885892@n,95,1,154000.0,3,1,3,2.333653885485435,semi-VIP
2023-03-02,13891200@n,66,1,31400.0,3,1,1,1.024466792200526,new
2023-03-02,138930672@n,89,1,47300.0,3,1,1,1.024466792200526,new
2023-03-02,13893522@n,85,1,49800.0,3,1,1,1.024466792200526,new
2023-03-02,13913115@n,141,1,38900.0,2,1,1,1.012233396100263,esc
2023-03-02,139205768@n,81,2,77100.0,3,2,2,2.012233396100263,new
2023-03-02,139586836@n,99,1,41900.0,2,1,1,1.012233396100263,esc
2023-03-02,139607445@n,195,1,31500.0,1,1,1,1.0,esc
2023-03-02,13966661@n,141,1,49200.0,2,1,1,1.012233396100263,esc
2023-03-02,139748004@n,84,1,40739.0,3,1,1,1.024466792200526,new
2023-03-02,13989042@n,23,1,22100.0,4,1,1,1.0367001883007891,new
2023-03-02,14004440@n,62,1,15500.0,3,1,1,1.024466792200526,new
2023-03-02,140063023@n,145,1,87700.0,2,1,2,1.6668269427427176,esc
2023-03-02,14007379@n,65,1,31400.0,3,1,1,1.024466792200526,new
2023-03-02,14012091@n,85,1,61800.0,3,1,2,1.6790603388429806,new
2023-03-02,14028895@n,73,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,140291774@n,53,1,51800.0,3,1,2,1.6790603388429806,new
2023-03-02,14029488@n,126,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,14043204@n,86,1,15900.0,3,1,1,1.024466792200526,new
2023-03-02,140669775@n,82,1,48800.0,3,1,1,1.024466792200526,new
2023-03-02,141142334@n,99,1,13900.0,2,1,1,1.012233396100263,esc
2023-03-02,14120302@n,28,2,80700.0,4,2,2,2.024466792200526,new
2023-03-02,141286148@n,202,1,44900.0,1,1,1,1.0,esc
2023-03-02,14145095@n,14,2,84800.0,4,2,2,2.024466792200526,new
2023-03-02,141813693@n,106,1,9900.0,2,1,1,1.012233396100263,esc
2023-03-02,14184462@n,62,1,82800.0,3,1,2,1.6790603388429806,new
2023-03-02,141846985@n,69,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,14202970@n,76,1,24300.0,3,1,1,1.024466792200526,new
2023-03-02,14203766@n,99,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,14210535@n,127,1,31900.0,2,1,1,1.012233396100263,esc
2023-03-02,14216917@n,73,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,14224312@n,35,1,38900.0,4,1,1,1.0367001883007891,new
2023-03-02,14230756@n,140,1,76800.0,2,1,2,1.6668269427427176,esc
2023-03-02,142378436@n,93,2,54800.0,3,2,2,2.012233396100263,new
2023-03-02,14256448@n,123,1,16900.0,2,1,1,1.012233396100263,esc
2023-03-02,14266497@n,99,1,56200.0,2,1,2,1.6668269427427176,esc
2023-03-02,142815117@n,140,1,81000.0,2,1,2,1.6668269427427176,esc
2023-03-02,14289529@n,108,1,37900.0,2,1,1,1.012233396100263,esc
2023-03-02,143060960@n,36,1,37900.0,4,1,1,1.0367001883007891,new
2023-03-02,14314968@n,29,1,34800.0,4,1,1,1.0367001883007891,new
2023-03-02,14329121@n,165,1,40000.0,1,1,1,1.0,esc
2023-03-02,143398110@n,201,1,31400.0,1,1,1,1.0,esc
2023-03-02,14364942@n,11,1,28800.0,4,1,1,1.0367001883007891,new
2023-03-02,14388720@n,163,1,49700.0,1,1,1,1.0,esc
2023-03-02,14415497@n,25,1,34900.0,4,1,1,1.0367001883007891,new
2023-03-02,14422978@n,108,1,12700.0,2,1,1,1.012233396100263,esc
2023-03-02,144367694@n,201,1,14500.0,1,1,1,1.0,esc
2023-03-02,14456481@n,89,2,68668.0,3,2,2,2.012233396100263,new
2023-03-02,14476044@n,111,1,36000.0,2,1,1,1.012233396100263,esc
2023-03-02,144963138@n,71,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,1449739@n,144,1,70800.0,2,1,2,1.6668269427427176,esc
2023-03-02,14498744@n,41,2,101770.0,4,2,2,2.024466792200526,new
2023-03-02,145139852@n,66,1,31400.0,3,1,1,1.024466792200526,new
2023-03-02,14522298@n,113,1,37000.0,2,1,1,1.012233396100263,esc
2023-03-02,14525893@n,132,1,42300.0,2,1,1,1.012233396100263,esc
2023-03-02,14530654@n,169,1,39000.0,1,1,1,1.0,esc
2023-03-02,14558905@n,65,1,28800.0,3,1,1,1.024466792200526,new
2023-03-02,145597389@n,121,1,38800.0,2,1,1,1.012233396100263,esc
2023-03-02,14583248@n,72,1,30900.0,3,1,1,1.024466792200526,new
2023-03-02,14587688@n,72,1,27644.0,3,1,1,1.024466792200526,new
2023-03-02,145936328@n,161,1,26800.0,1,1,1,1.0,esc
2023-03-02,1459555@n,204,1,34200.0,1,1,1,1.0,esc
2023-03-02,14602101@n,62,1,35400.0,3,1,1,1.024466792200526,new
2023-03-02,14611723@n,163,1,40900.0,1,1,1,1.0,esc
2023-03-02,146184423@n,176,1,14900.0,1,1,1,1.0,esc
2023-03-02,14621403@n,177,1,15900.0,1,1,1,1.0,esc
2023-03-02,14630275@n,176,1,16900.0,1,1,1,1.0,esc
2023-03-02,146334870@n,203,1,40000.0,1,1,1,1.0,esc
2023-03-02,14640499@n,176,1,38900.0,1,1,1,1.0,esc
2023-03-02,14640657@n,122,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,14663324@n,171,1,13900.0,1,1,1,1.0,esc
2023-03-02,146696075@n,52,1,39900.0,3,1,1,1.024466792200526,new
2023-03-02,14717714@n,77,1,31300.0,3,1,1,1.024466792200526,new
2023-03-02,147273607@n,80,1,39000.0,3,1,1,1.024466792200526,new
2023-03-02,147333182@n,36,1,37780.0,4,1,1,1.0367001883007891,new
2023-03-02,1473610259@g,87,1,40900.0,3,1,1,1.024466792200526,new
2023-03-02,147401943@n,163,1,36900.0,1,1,1,1.0,esc
2023-03-02,14751774@n,71,2,46300.0,3,2,1,1.3576398494578086,new
2023-03-02,147734476@n,165,1,40900.0,1,1,1,1.0,esc
2023-03-02,14777623@n,119,1,23000.0,2,1,1,1.012233396100263,esc
2023-03-02,1478289887@g,12,2,43800.0,4,2,1,1.3698732455580716,new
2023-03-02,148130695@n,34,1,77700.0,4,1,2,1.6912937349432435,new
2023-03-02,148167387@n,64,1,14500.0,3,1,1,1.024466792200526,new
2023-03-02,14828872@n,17,1,39900.0,4,1,1,1.0367001883007891,new
2023-03-02,148385863@n,42,1,48700.0,4,1,1,1.0367001883007891,new
2023-03-02,1485261@n,156,1,37100.0,1,1,1,1.0,esc
2023-03-02,14859378@n,8,1,40900.0,4,1,1,1.0367001883007891,new
2023-03-02,148702089@n,60,2,150300.0,3,2,3,2.6668269427427176,semi-VIP
2023-03-02,14876369@n,6,1,33900.0,4,1,1,1.0367001883007891,new
2023-03-02,14890251@n,106,1,36000.0,2,1,1,1.012233396100263,esc
2023-03-02,14895369@n,72,1,13700.0,3,1,1,1.024466792200526,new
2023-03-02,14912886@n,186,1,49300.0,1,1,1,1.0,esc
2023-03-02,149130080@n,65,1,31400.0,3,1,1,1.024466792200526,new
2023-03-02,14919996@n,75,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,149241468@n,36,1,53200.0,4,1,2,1.6912937349432435,new
2023-03-02,14924813@n,0,1,38800.0,4,1,1,1.0367001883007891,new
2023-03-02,14948164@n,87,2,81800.0,3,2,2,2.012233396100263,new
2023-03-02,149510171@n,72,1,30900.0,3,1,1,1.024466792200526,new
2023-03-02,14978846@n,37,2,84404.0,4,2,2,2.024466792200526,new
2023-03-02,14993077@n,49,1,39800.0,3,1,1,1.024466792200526,new
2023-03-02,15000310@n,26,1,34700.0,4,1,1,1.0367001883007891,new
2023-03-02,150004325@n,19,1,12900.0,4,1,1,1.0367001883007891,new
2023-03-02,150108105@n,203,1,30100.0,1,1,1,1.0,esc
2023-03-02,15014428@n,177,1,81700.0,1,1,2,1.6545935466424546,esc
2023-03-02,15023749@n,70,1,36400.0,3,1,1,1.024466792200526,new
2023-03-02,150240235@n,121,1,13900.0,2,1,1,1.012233396100263,esc
2023-03-02,15025391@n,85,1,40400.0,3,1,1,1.024466792200526,new
2023-03-02,150347623@n,157,1,70400.0,1,1,2,1.6545935466424546,esc
2023-03-02,150503268@n,75,1,50000.0,3,1,1,1.024466792200526,new
2023-03-02,150516299@n,145,1,67696.0,2,1,2,1.6668269427427176,esc
2023-03-02,15069210@n,99,2,75800.0,2,2,2,2.0,esc
2023-03-02,1507014622@g,75,1,32700.0,3,1,1,1.024466792200526,new
2023-03-02,15076461@n,116,1,12700.0,2,1,1,1.012233396100263,esc
2023-03-02,150813164@n,27,1,8900.0,4,1,1,1.0367001883007891,new
2023-03-02,15088661@n,7,1,13900.0,4,1,1,1.0367001883007891,new
2023-03-02,151059571@n,106,1,57700.0,2,1,2,1.6668269427427176,esc
2023-03-02,151140263@n,54,1,36900.0,3,1,1,1.024466792200526,new
2023-03-02,151163288@n,81,1,41900.0,3,1,1,1.024466792200526,new
2023-03-02,15121677@n,189,1,40900.0,1,1,1,1.0,esc
2023-03-02,15125319@n,92,1,28300.0,3,1,1,1.024466792200526,new
2023-03-02,15137266@n,138,1,31900.0,2,1,1,1.012233396100263,esc
2023-03-02,1514764033@g,200,1,94500.0,1,1,2,1.6545935466424546,esc
2023-03-02,15159310@n,29,1,30900.0,4,1,1,1.0367001883007891,new
2023-03-02,15172720@n,77,2,84200.0,3,2,2,2.012233396100263,new
2023-03-02,15176444@n,189,1,15900.0,1,1,1,1.0,esc
2023-03-02,151947637@n,79,1,15900.0,3,1,1,1.024466792200526,new
2023-03-02,152022723@n,131,1,31300.0,2,1,1,1.012233396100263,esc
2023-03-02,15206156@n,95,1,13900.0,3,1,1,1.024466792200526,new
2023-03-02,152303487@n,74,1,23600.0,3,1,1,1.024466792200526,new
2023-03-02,15251956@n,107,1,35000.0,2,1,1,1.012233396100263,esc
2023-03-02,152537863@n,11,1,59568.0,4,1,2,1.6912937349432435,new
2023-03-02,15257163@n,19,2,148600.0,4,2,3,2.6790603388429806,semi-VIP
2023-03-02,15258213@n,85,1,46094.0,3,1,1,1.024466792200526,new
2023-03-02,15268108@n,2,1,18100.0,4,1,1,1.0367001883007891,new
2023-03-02,15268541@n,31,1,41900.0,4,1,1,1.0367001883007891,new
2023-03-02,152714171@n,77,1,42300.0,3,1,1,1.024466792200526,new
2023-03-02,152744214@n,138,1,31900.0,2,1,1,1.012233396100263,esc
2023-03-02,15279900@n,168,1,40900.0,1,1,1,1.0,esc
2023-03-02,1529250671@g,137,1,40900.0,2,1,1,1.012233396100263,esc
2023-03-02,153156875@n,30,2,54900.0,4,2,2,2.024466792200526,new
2023-03-02,153265097@n,11,1,173100.0,4,1,3,2.345887281585698,semi-VIP
2023-03-02,153511651@n,162,1,37100.0,1,1,1,1.0,esc
2023-03-02,15353345@n,8,2,50600.0,4,2,1,1.3698732455580716,new
2023-03-02,153588778@n,131,1,33900.0,2,1,1,1.012233396100263,esc
2023-03-02,15360340@n,89,1,31300.0,3,1,1,1.024466792200526,new
2023-03-02,1537150@n,73,1,46888.0,3,1,1,1.024466792200526,new
2023-03-02,15383741@n,22,1,17100.0,4,1,1,1.0367001883007891,new
2023-03-02,153901761@n,17,2,49850.0,4,2,1,1.3698732455580716,new
2023-03-02,15410376@n,189,1,32700.0,1,1,1,1.0,esc
2023-03-02,15414852@n,84,1,79800.0,3,1,2,1.6790603388429806,new
2023-03-02,154279253@n,56,1,58400.0,3,1,2,1.6790603388429806,new
2023-03-02,154469241@n,191,1,42800.0,1,1,1,1.0,esc
2023-03-02,15451473@n,57,1,39000.0,3,1,1,1.024466792200526,new
2023-03-02,154522047@n,92,1,12900.0,3,1,1,1.024466792200526,new
2023-03-02,1545631090@k,92,1,40400.0,3,1,1,1.024466792200526,new
2023-03-02,154646562@n,68,1,112500.0,3,1,3,2.333653885485435,semi-VIP
2023-03-02,1546529230@k,16,2,71900.0,4,2,2,2.024466792200526,new
2023-03-02,154689087@n,120,1,17900.0,2,1,1,1.012233396100263,esc
2023-03-02,15472641@n,188,1,32900.0,1,1,1,1.0,esc
2023-03-02,1547559142@k,21,1,38900.0,4,1,1,1.0367001883007891,new
2023-03-02,15477922@n,78,1,38900.0,3,1,1,1.024466792200526,new
2023-03-02,154801673@n,28,1,72800.0,4,1,2,1.6912937349432435,new
2023-03-02,1548612152@k,94,1,36648.0,3,1,1,1.024466792200526,new
2023-03-02,15487935@n,184,1,69990.0,1,1,2,1.6545935466424546,esc
2023-03-02,15491233@n,137,1,49000.0,2,1,1,1.012233396100263,esc
2023-03-02,1549328947@k,162,1,17900.0,1,1,1,1.0,esc
2023-03-02,1549669709@k,62,1,36900.0,3,1,1,1.024466792200526,new
2023-03-02,1549909871@k,27,1,35900.0,4,1,1,1.0367001883007891,new
2023-03-02,1551288718@k,126,1,17900.0,2,1,1,1.012233396100263,esc
2023-03-02,1552879321@k,72,1,85545.0,3,1,2,1.6790603388429806,new
2023-03-02,1553379717@k,52,1,38900.0,3,1,1,1.024466792200526,new
2023-03-02,15548896@n,65,1,32128.0,3,1,1,1.024466792200526,new
2023-03-02,1555239565@k,6,1,58200.0,4,1,2,1.6912937349432435,new
2023-03-02,1555601463@k,198,1,45773.0,1,1,1,1.0,esc
2023-03-02,15556041@n,10,1,12900.0,4,1,1,1.0367001883007891,new
2023-03-02,1555759327@k,197,1,47300.0,1,1,1,1.0,esc
2023-03-02,1555883376@k,69,2,50200.0,3,2,1,1.3576398494578086,new
2023-03-02,1555885469@k,113,1,30988.0,2,1,1,1.012233396100263,esc
2023-03-02,155598088@n,72,1,60350.0,3,1,2,1.6790603388429806,new
2023-03-02,1556135085@k,189,1,48700.0,1,1,1,1.0,esc
2023-03-02,1556359789@k,32,3,112100.0,4,3,3,3.012233396100263,VIP
2023-03-02,1556437438@k,130,1,41900.0,2,1,1,1.012233396100263,esc
2023-03-02,1556449387@k,87,1,40900.0,3,1,1,1.024466792200526,new
2023-03-02,1556679260@k,28,2,89200.0,4,2,2,2.024466792200526,new
2023-03-02,1556800394@k,131,1,35800.0,2,1,1,1.012233396100263,esc
2023-03-02,155687648@n,80,2,136000.0,3,2,3,2.6668269427427176,semi-VIP
2023-03-02,15569764@n,50,1,40900.0,3,1,1,1.024466792200526,new
2023-03-02,1557215927@k,65,1,29792.0,3,1,1,1.024466792200526,new
2023-03-02,1557295577@k,35,1,39512.0,4,1,1,1.0367001883007891,new
2023-03-02,1557314389@k,174,1,29900.0,1,1,1,1.0,esc
2023-03-02,1557357221@k,77,1,41000.0,3,1,1,1.024466792200526,new
2023-03-02,155748037@n,110,1,24800.0,2,1,1,1.012233396100263,esc
2023-03-02,1557605848@k,0,1,38000.0,4,1,1,1.0367001883007891,new
2023-03-02,1557873150@k,107,1,24000.0,2,1,1,1.012233396100263,esc
2023-03-02,1558075527@k,141,1,51000.0,2,1,1,1.012233396100263,esc
2023-03-02,1558668647@k,156,1,37068.0,1,1,1,1.0,esc
2023-03-02,1558808153@k,3,1,23100.0,4,1,1,1.0367001883007891,new
2023-03-02,1559562107@k,74,2,90119.0,3,2,2,2.012233396100263,new
2023-03-02,1559604748@k,70,1,41680.0,3,1,1,1.024466792200526,new
2023-03-02,1560128868@k,194,1,41900.0,1,1,1,1.0,esc
